DATE,CITY_NAME,SKU_ID,SKU_NAME,BRAND_ID,BRAND,IMAGE_URL,CATEGORY_ID,CATEGORY_NAME,SUB_CATEGORY_ID,SUB_CATEGORY_NAME,EST_QTY_SOLD,EST_SALES_SP,EST_SALES_MRP,LISTED_DS_COUNT,DS_COUNT,WT_OSA,WT_OSA_LS,MRP,SP,DISCOUNT
2025-03-26,Nashik,567734,Sweet Karam Coffee Spicy Masala Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,2,1.000000,1.000000,99.0,80.0,0.1919192
2025-03-25,Agra,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,6,6,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-11,Lonavala,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-04,Delhi,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,64,17088.0,19008.0,120,124,0.758065,0.783333,297.0,267.0,0.1010101
2025-03-06,Lonavala,612179,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d8267d0f-bddb-4fac-b19d-b73158ecbfb6.jpg?ts=1738137837,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,297.0,202.0,0.3198653
2025-03-13,Tiruchirapalli,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,297.0,267.0,0.1010101
2025-03-30,Thrissur,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-11,Erode,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-31,Mysore,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,3,5,0.400000,0.666667,198.0,135.0,0.3181818
2025-03-13,Vellore,567594,Sweet Karam Coffee Mini Chilli Potato Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-13,Vellore,567594,Sweet Karam Coffee Mini Chilli Potato Papad,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-12,Vijayawada,612180,Sweet Karam Coffee Mini Sabudana Papad - Pack of 3,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,5,0.800000,1.000000,297.0,205.0,0.3097643
2025-03-12,Vijayawada,612180,Sweet Karam Coffee Mini Sabudana Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,5,0.800000,1.000000,297.0,205.0,0.3097643
2025-03-05,Tiruchirapalli,572139,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-27,Mumbai,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,6,408.0,594.0,98,99,0.818182,0.826531,99.0,68.0,0.3131313
2025-03-20,Bathinda,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,1,93.0,99.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-09,Vijayawada,567734,Sweet Karam Coffee Spicy Masala Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,1237,Munchies,80,Papad & Fryums,2,138.0,198.0,5,5,1.000000,1.000000,99.0,69.0,0.3030303
2025-03-16,Erode,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-08,Muzaffarnagar,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-16,Sonipat,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,3,3,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-21,Manipal,567734,Sweet Karam Coffee Spicy Masala Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/fb3cecb2-e76f-4f91-a929-29f71c7c9157.jpg?ts=1731910040,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,69.0,0.3030303
2025-03-21,Manipal,567594,Sweet Karam Coffee Mini Chilli Potato Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-21,Manipal,567594,Sweet Karam Coffee Mini Chilli Potato Papad,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/09ce1611-d4b4-45b9-8f0e-771b85a4e59d.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-31,Lonavala,572142,Sweet Karam Coffee Spicy Masala Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-24,Durgigudi,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,198.0,184.0,0.0707071
2025-03-25,Hyderabad,612171,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/f17f167a-00f0-4cd4-aaac-0ea7c79e4c2a.jpg?ts=1738137775,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,9,54,0.018519,0.111111,297.0,205.0,0.3097643
2025-03-29,Tiruchirapalli,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-10,Lonavala,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-06,Vijayawada,572139,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,5,5,1.000000,1.000000,198.0,137.0,0.3080808
2025-03-12,Vijayawada,612178,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,5,0.200000,0.500000,297.0,205.0,0.3097643
2025-03-12,Vijayawada,612178,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,1237,Munchies,80,Papad & Fryums,1,205.0,297.0,2,5,0.200000,0.500000,297.0,205.0,0.3097643
2025-03-28,Hyderabad,572142,Sweet Karam Coffee Spicy Masala Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/da/cms-assets/cms/product/25e605be-4252-40bb-aec3-ec578bf4dc1d.jpg?ts=1730044199,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,46,54,0.351852,0.413043,198.0,135.0,0.3181818
2025-03-31,Mysore,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,3,5,0.600000,1.000000,99.0,68.0,0.3131313
2025-03-20,Guntur,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-13,Vijayawada,612171,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 3,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/f17f167a-00f0-4cd4-aaac-0ea7c79e4c2a.jpg?ts=1738137775,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,5,0.400000,1.000000,297.0,202.0,0.3198653
2025-03-13,Vijayawada,612171,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/f17f167a-00f0-4cd4-aaac-0ea7c79e4c2a.jpg?ts=1738137775,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,5,0.400000,1.000000,297.0,202.0,0.3198653
2025-03-08,Kozhikode,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-06,Mumbai,612179,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/d8267d0f-bddb-4fac-b19d-b73158ecbfb6.jpg?ts=1738137837,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,8,99,0.050505,0.625000,297.0,202.0,0.3198653
2025-03-13,Mysore,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,5,0.800000,1.000000,99.0,68.0,0.3131313
2025-03-13,Mysore,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,5,0.800000,1.000000,99.0,68.0,0.3131313
2025-03-12,Delhi,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,31,8277.0,9207.0,118,122,0.442623,0.457627,297.0,267.0,0.1010101
2025-03-17,Vijayawada,612178,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,1237,Munchies,80,Papad & Fryums,1,205.0,297.0,2,5,0.200000,0.500000,297.0,205.0,0.3097643
2025-03-20,Zirakpur,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,1,267.0,297.0,4,4,0.750000,0.750000,297.0,267.0,0.1010101
2025-03-18,Manipal,567600,Sweet Karam Coffee Mini Sabudana Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/c118de67-3b0e-422b-9fec-3c44649ee195.jpg?ts=1725968728,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-31,Delhi,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,29,5336.0,5742.0,121,123,0.845528,0.859504,198.0,184.0,0.0707071
2025-03-03,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-04,Mumbai,572139,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,1237,Munchies,80,Papad & Fryums,4,540.0,792.0,74,99,0.444444,0.594595,198.0,135.0,0.3181818
2025-03-06,Lonavala,572139,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/5d13d992-0e99-4263-8362-b7a8d2a48e08.jpg?ts=1727421332,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-23,Nellore,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-20,Coimbatore,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,3,204.0,297.0,3,3,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-24,Durgigudi,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-21,Sonipat,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,3,3,0.666667,0.666667,297.0,267.0,0.1010101
2025-03-21,Sonipat,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,1,267.0,297.0,3,3,0.666667,0.666667,297.0,267.0,0.1010101
2025-03-31,Lonavala,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-31,Lonavala,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-16,Lucknow,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,4,1068.0,1188.0,24,32,0.468750,0.625000,297.0,267.0,0.1010101
2025-03-28,Nashik,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,2,2,0.500000,0.500000,99.0,93.0,0.0606061
2025-03-21,Tiruchirapalli,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-21,Tiruchirapalli,567595,Sweet Karam Coffee Mini Creamy Onion Papad,17390,Sweet Karam Coffee,http://cdn.grofers.com/app/assets/products/sliding_images/jpeg/30e7c3a5-d0f4-4824-b837-731968d934cc.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-13,Ambala,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-06,Vellore,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-17,Erode,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,1,93.0,99.0,1,1,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-30,Mysore,572165,Sweet Karam Coffee Mini Chilli Potato Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/15c27f90-61f7-44a5-9bfc-37fbeb060e28.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,3,5,0.400000,0.666667,198.0,135.0,0.3181818
2025-03-05,Mohali,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,3,279.0,297.0,6,6,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-08,Kharar,559017,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9ca2c0c6-031b-461c-9285-628af2265a90.jpg?ts=1720425042,1237,Munchies,1178,Bhujia & Mixtures,2,534.0,594.0,5,6,0.833333,1.000000,297.0,267.0,0.1010101
2025-03-06,Lonavala,612178,Sweet Karam Coffee Mini Creamy Onion Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/502ed09d-480c-4853-b599-a286a4765f17.jpg?ts=1738137828,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,297.0,202.0,0.3198653
2025-03-23,Nashik,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,2,2,1.000000,1.000000,99.0,68.0,0.3131313
2025-04-02,Bengaluru,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,21,28,0.464286,0.619048,99.0,68.0,0.3131313
2025-03-18,Mangaluru,572140,Sweet Karam Coffee Mini Jeera Papad Chips - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/2b6b07a2-d809-4937-9470-d39a0967f64f.jpg?ts=1727421335,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,0.000000,0.000000,198.0,135.0,0.3181818
2025-03-09,Chennai,547731,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/a438ef38-28fc-4126-9edb-e4f7953a1e4f.jpg,1237,Munchies,1178,Bhujia & Mixtures,68,6324.0,6732.0,41,41,1.000000,1.000000,99.0,93.0,0.0606061
2025-03-25,Visakhapatnam,567596,Sweet Karam Coffee Mini Jeera Papad Chips,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/ca994a0a-aa58-422c-853a-259e436417ab.jpg,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,4,4,1.000000,1.000000,99.0,68.0,0.3131313
2025-03-30,Nashik,559016,Sweet Karam Coffee Madras Mixture Namkeen - No Palm Oil - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/08af4215-0111-44c4-b719-6b4265d536c3.jpg?ts=1720425035,1237,Munchies,1178,Bhujia & Mixtures,0,0.0,0.0,2,2,0.000000,0.000000,198.0,184.0,0.0707071
2025-03-30,Lonavala,572141,Sweet Karam Coffee Mini Sabudana Papad - Pack of 2,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/9f11432e-4789-4a65-8ca3-ac97363a9d90.jpg?ts=1727421338,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,1,1.000000,1.000000,198.0,135.0,0.3181818
2025-03-25,Mysore,612180,Sweet Karam Coffee Mini Sabudana Papad - Pack of 3,17390,Sweet Karam Coffee,https://cdn.grofers.com/app/assets/products/sliding_images/jpeg/05ade771-90a4-45b2-99c6-00276e429951.jpg?ts=1738137845,1237,Munchies,80,Papad & Fryums,0,0.0,0.0,1,5,0.200000,1.000000,297.0,202.0,0.3198653
